genome,D300418,D300419,D300420,D300421,D300422,D300423,D300424,D300425,D300426,D300427,D300428,D300429,D300430,D300431,D300432,D300433,D300434,D300435,D300436,D300437,D300438,D300439,D300440,D300441,D300442,D300443,D300444,D300445,D300446,D300447,D300448,D300449,D300450,D300451,D300452,D300453,D300454,D300455,D300456,D300457,D300458,D300459,D300460,D300461,D300462,D300463,D300464,D300465,D300466,D300467,D300468,D300469,D300470,D300471,D300472,D300473,D300474,D300475,D300476,D300477,D300478,D300479,D300480,D300481,D300482,D300483,D300484,D300485,D300486,D300487,D300488,D300489,D300490,D300491,D300492,D300493,D300494,D300495,D300496,D300497,D300498,D300499,D300500,D300501,D300502,D300503,D300504,D300505,D300506,D300507,D300508,D300509,D300510,D300511,D300512,D300513,D300514,D300515,D300516,D300517,D300518,D300519,D300520,D300521,D300522,D300523,D300524,D300525,D300526,D300527,D300528,D300529
D300479:bin_000005,0,0,0,0,0,0,0,0,0,0,0,2.1431095941881617,0,10.944463730055833,0,4.05747499812704,10.321582962982873,0,7.308790788353219,0,8.134723308030738,0,0,0,8.423259247990785,0,0,0,0,0,1.3892359981218927,0,0,0,0,0,0,9.989082501176677,0,0,0,0,7.364722238584808,0,0,0,4.658652303683755,0,0,0,0,3.5998579409791662,5.342783155826278,0,1.6131333679139914,0,0,0,0,8.753486422325913,0,21.699172294602043,0,0,0,0,0,0,0,0,0,0,0,0.899878700811921,0,1.9554132550674295,0,0,0,1.0687024647011356,0,1.287753014036049,1.9743287225153825,0,0,2.0341633644425814,0,3.437811147286724,0,6.312275923912639,0,0,0,1.8539731631980207,0,4.8729847092107885,0,2.1392064024925523,0,0,1.2601733188681716,0,2.377472664790466,0,2.7775283674822098,0,1.2919993434631405,0,0,0,0,0
TG2_21:bin_000001,0,0,0,0,1.2831548387930507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7500029497812386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.636609987790715,0,0,0,0,0,0,0,0,0,0,0,14.31710035942382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729607319502886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3528685639285,0,0,0,0,0,0
GPB:bin_000093,4.543779732345254,0,0,0,0,0,0,0,0,7.282628673694711,0,5.8056866925939765,0,0,0,0,0,0,0,0,35.74271215077303,17.72524530128633,0,0,0,13.172146234168997,0,0,0,0,5.713011085693872,0,0,0,0,0,0,0,0,0,3.6769521633368742,0,0,0,0,0,5.014449283403559,0,0,14.420419352806716,0,0,0,0,0,0,16.81113073732333,17.47560793558614,0,0,6.115123123081663,0,0,0,0,0,3.1029501734863203,0,0,0,87.39016344214808,5.175984419452903,6.921633886481874,10.490507653503682,0,0,0,5.2411766177890575,4.8640455749986415,6.1436851583553445,0,3.030854764207887,6.733391953099585,0,5.003188420553966,2.2834095994325563,9.755962864176736,0,9.416583756226913,0,4.485231874541045,0,0,13.74735628593445,7.7431159886131535,0,11.412733490323856,0,0,0,4.676364527505413,7.500338688786856,0,10.076703302582406,2.591983128552457,0,0,0,15.181929809876943,3.962486225936917,0,0
TG3_07:bin_000004,0,0,0,0,129.8908798226632,0,0,226.15553913548317,0,0,0,0,0,0,0,0,0,146.02235182350768,0,21.427112471631393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.423233229535018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.339024647701482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0729338084994025,0,0,29.73588619830657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.627123030058483,0,0,0,0,0,0,15.466705933056911,1.3201568029708108,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000073,54.33779297051769,0,0,0,0,0,0,0,0,66.44693934977536,0,0,0,0,0,0,0,0,0,4.58015581212807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.753189771448851,0,0,0,0,0,0,0,0,0.9231564160467952,0,0,0,0,0,0,0,0,0,0,16.95604667452511,0,0,0,0,0,7.562066224816836,0,0,0,0,0,0,0,0,0,0,107.39970478741348,73.37645419076263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7014332236479435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000195,9.860156560965901,0,0,0,0,0,0,0,0,0.8006103224094467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6056521162266154,0,0,0,0,0,0,0,0,1.1783468223431075,0,0,0,0,0,0,0,0,0,0,0.6252355048427757,0,0,0,0,0,0.944938304365132,0,0,0,0,0,5.67002786254478,0,0,0,0,0,2.213718986334085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8188669231789838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.07341256903907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.18487773123212,0,0,0,0,0,11.314363867834073,0,0,0,0,0,5.179493565617448,0,0,0,0,0,17.233979782388637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.560798742091308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.095324807613147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.393861062854512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21046389127265,0,0,0,0,2.580652475737977,0,0,0,0,0,0,0,0,0,2.597745777256839,0,0,0,0,0,0,0,0,0,0,0,2.533558685839072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.71771782000371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG4_21:bin_000029,0,0,0,0,0,0,0,0,0,0,2.9473776475284654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.357355248754062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.290004582650144,0,0,0,0,0,0,0,2.8211880401405853,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000083,5.949305862860318,0,0,0,0,0,0,0,0,2.4863385166356218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77485052124605,0,0,0,0,0,0,0,0,1.3107477196557271,0,0,0,0,0,0,0,0,0,0,13.60222357150453,0,0,0,0,0,3.9089165834799817,0,0,0,0,0,0,0,0,0,0,24.19952111912676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.257611152847385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300514:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0747738853562172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8094154082103278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.18325334657081,0,0,0,0,0,0,7.248912260294397,0,0,0,0,30.47467867919041,0,0,0
D300491:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.59835113152216,0,0,0,0,0,39.195431431309935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.76666315641047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.714387707201794,0,65.84657562608989,0,0,0,0,0,0,0,0,24.889025332745515,0,0,0,0,0,0,0,37.67132578806739,0,0,0,0,0,8.340547207293717,0,0,0,0,0,0,49.46087819470499,0,0,0,0,0.6408597390868217,0,0,0
D300521:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.09152188918097,0,0,0,0,0,0,0,0
D300442:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.509982228394257,0,0,13.43644021453316,0,0,0,0,0,58.09636811402658,0,0,5.310613390680739,0,0,0,0,0,0,0,0,0,9.237882643707591,0,0,1.8941154236669515,0,0,0,0,0,0,0,0,0,0,0,14.10542111498074,0,0,0,0,0,0,15.197174310496479,0,11.02231361080393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000061,3.093550193117111,0,0,0,0,0,0,0,0,4.451304761594643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351031971202074,0,0,2.5870970249355842,0,0,0,0,0,2.348287260783204,0,0,5.697611272114982,0,0,0,0,0,0,0,0,0,0,1.446146218591553,0,1.7363733478429393,0,0,0,2.5336838887704265,0,0,0,0,0,0,0,0,1.0611724839891894,0,1.870352610731156,2.4635167797078403,2.3292223950723363,0,1.6411015395798167,0,0,0,1.9966113908108398,0,1.2298676593701978,0,0,0,0,0,0,1.2671570661325005,0,0,0,0,0,0,0,1.9200368062200832,0,0,0,0,0,0,0,0,0
D300432:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.56992405458169,0,0,2.719675225924115,0,0,0,0,0,0.9506145500817982,0,0,2.7261146132235683,0,0,0,0,0,0,0,0,0,0,0,0,5.865745214193698,0,2.858014729740704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3682857313552015,0,0,0,0,0,181.50148266892572,0,0,0,0,1.6203644907857735,0,0,0,0,0,0,1.4095282182895057,0,0,0,0,0,0,32.53425306863636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300435:bin_000001,11.70899253077608,6.106308575505,31.738839571566512,16.025951762342448,22.929857490004505,88.24915168880513,19.83622231842134,18.791497325236897,48.34207112850727,4.419192613584136,35.04448379704013,26.903053291777415,1.4656790457117763,30.19007748917171,0,13.825665469590039,52.392457553014054,69.955386569853,38.937601693244076,13.905095209624593,31.838539215586145,21.44155157472799,38.81627689003106,66.72051023590869,33.161503995449486,1.0010622058212337,0,49.22846695887802,48.52762324376603,18.460107964736654,42.28013243003937,43.19422260597114,32.56112593817051,17.42534115112628,54.098900632688135,27.46359863076013,10.712113938858742,47.3863805100945,32.859989173671444,48.62655687397227,17.090416342256546,27.775307328670213,44.69702385956257,31.296024663287827,22.71048291867762,94.60294165017446,2.830774585311548,41.678929434807515,6.400693576404575,11.612415866149497,23.2809864372344,27.307331812828654,22.855377377687237,8.69844039587594,3.415125276648835,9.760489086070885,1.4472357900509343,7.428035948439022,14.138965119266388,33.22031028666201,14.853302462321942,51.83786355211998,28.447042518873406,35.70985518017824,0,25.900105513492452,3.993937098873921,28.955381070266647,4.880097232686714,20.27314481275087,0,28.80594945251618,11.80710122302944,18.509898862606978,17.551851278614546,1.84868595240658,72.61775596449782,4.420194323955491,7.228224191423317,4.341884142571277,10.97921706317375,6.176369377360404,11.077148983008636,0,22.0756931639356,7.833728648838056,10.186333842176014,12.471706592354161,0,31.014602973076386,11.352206866154997,12.310725843263361,25.525289062186967,10.458209821789834,5.595259513695149,24.963859861111878,0,0,26.633593201882746,16.463286725648423,22.25429223073436,8.73008265878288,18.63293246586525,15.501644769147008,1.0493800002042704,34.742438658006655,10.62060475022843,6.514063620786238,0,1.7129836591576364,13.430284493602018,5.731786744896974
GPB:bin_000035,3.7942505672455216,0,0,0,0,0,0,0,0,1.6059193262435634,0,3.0843438243766523,0,0,0,0,0,0,0,0,6.0139979085817625,2.608544930253269,0,0,0,4.195300808849404,0,0,0,0,3.1411244099986626,0,0,0,0,0,0,0,0,0,2.049144094931162,0,0,0,0,0,0,0,0,2.5168741689924707,0,0,0,4.7345669496647576,15.625830384935014,5.185935249711303,2.4361859683717197,4.436655653391383,0,0,8.963898754238933,0,0,0,0,0,12.782617271209729,0,16.368423320184974,0,0,3.2659296314217783,5.524377424537232,2.386129399468105,0,0,0,0,3.305788108302492,2.470702587526152,0,1.7066301544257603,14.800233198861301,0,3.7064274377735833,1.7044261711680637,1.6349446650779724,0,8.710067123119485,0,2.169317215948272,0,0,2.0487331827983715,0,0,0,0,0,0,12.790387246084318,5.679216587302516,0,0,6.930033119517903,0,0,0,0,4.951752689668947,2.902571239089349,0
TG5:bin_000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8102142595567,5.163197352072951,0,6.932704858473293,0,0,0,0,0,0.8183840469669778,0,0,0,0,0,0,0,0,1.350643671452698,0,0,0,2.9981995550966727,0,0,0,0,1.9401901792261063,0,0,0,16.99343474131211,0,0,0,0,5.074849074275379,1.6679534860267125,0,0,0,0,0,0,6.237760405257167,0,0,1.2138123387514765,0,0,4.114921786457976,0,0,0,0,0,0,0,0,0,6.970586120041234,0,0,0,0,0,3.2186672574462616,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419416864167261,0,6.958310359336728,0,0.649685335467194,0,0,17.49835289877416,0,0,0,5.479019195652479,1.7233184067798573,0,0,0,0
TG1:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.312732234559128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.221005565582997,0,0,0,0,0,0,0,0,0,0,0,0,0,5.891378385955521,4.215287524065154,0,2.555268331231382,0,0,0,0,0,0,0,0,2.6687228803818916,0,0,0,0,0,0,0,2.0385609948426673,0,0,1.3290571541584333,0,0,2.898871722247679,0,0,0,0,0,0,3.3643148810527093,0,0,0,0,3.418437655899425,0,0,0
GPB:bin_000199,0,0,0,7.508771265825181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.695361731922866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.662566470488049,0,4.57048237231043,0,0,0,0,0,0,0,0,0,0,0,5.537195087334179,0,0,5.045663569441554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1564067142289427,0,0,0,0,0,0,0,0,0,0,4.8673996555835215,4.20282724296501,0,0,0,0,0,4.1046117745018265,3.120640387563159,0,0,0,0,0,0,0,3.8321632004238975,0,0,0,2.851427814469277
GPB:bin_000075,0,0,0,0,3.9993573361678387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666137081514651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695136109038002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.336049106301498,0,2.4867886408696505,0,4.572807592856443,0,0,0,6.361618080527098,0,0,0,0,0,0,0,0,4.26608167296138,0,0,3.708698012076803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000176,0,0,0,0,5.3597313771443185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000012,89.55944279382788,0,0,0,0,0,0,0,0,12.066415909152564,0,0,0,0,0,0,0,0,0,0,0,8.078967014351154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.85195392920981,0,0,0,0,0,0,0,0,4.74573750742275,0,0,0,0,0,0,0,19.19255795774131,0,0,15.729637548718864,8.602365132011924,0,0,0,0,8.90398502488317,0,0,0,0,0,20.776580480702858,0,0,0,0,10.207676254532775,18.202996028137623,0,0,0,0,0,0,0,17.229786757310467,0,2.199244210756884,0,0,0,0,0,9.177910898858679,0,0,0,0,0,0,41.59238473510702,0,0,0,0,0,0,0,2.268309702778495,1.2926889799658579,0
GPB:bin_000038,0,0,0,0,4.547665275479139,0,11.702161439193695,7.6698215567721455,26.60318937937134,0,0,0,0,0,0,0,0,9.635593541936599,0,11.273730409077286,0,0,30.834410477508534,9.04243496282207,0,0,0,0,0,9.47833952771907,0,0,2.3063793008643745,0,0,8.227548610890606,0,0,11.835174869096972,0,0,0,0,16.714192668501102,0,0,0,15.932762969680683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9194128357379,0,0,0,6.607572820496538,0,0,0,0,0,0,0,0,6.490358365673474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.057262765610588,0,0,0,0,0,0
GPB:bin_000125,11.10812579666681,0,0,0,0,0,0,0,0,6.681305664272583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35702627889202,0,0,0,0,0,0,0,0,26.304455144377794,0,0,0,0,0,0,0,0,0,0,5.0242690387627995,0,0,0,0,0,4.408341861960341,0,0,0,0,0,8.681692221194304,0,0,0,0,0,4.596264962013349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.276341775789096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000092,20.418474251439385,0,0,5.970993777364361,0,0,0,0,0,7.160554123297997,0,16.67805177778134,0,0,0,29.32711487418408,18.4336183704072,0,52.09824757830417,0,15.7224040944301,54.07284182396998,0,0,9.988705936362324,8.777870551537216,0,0,0,0,20.234591759819093,0,0,0,0,0,0,9.357333448270332,0,0,16.911814086731994,0,18.7329348627973,0,0,0,38.18219201562074,0,6.667845272079932,12.758219833047328,0,42.16727743653072,28.53745760027585,6.3129355243532785,18.15365990810386,28.01900068962199,7.419425488749539,60.410247401889244,0,0,12.057759851169951,0,14.677521530640066,0,0,5.1641210126216865,28.617596085994258,0,66.29106658861643,0,27.04004819335076,7.530424057382965,6.4984343175147945,6.526136974163232,0,35.21180566692862,0,19.013870623706957,6.5620339037416,74.21816111494235,0,37.87874079835774,22.116305049476367,0,13.451462840601094,113.238537039116,12.460669995830193,13.949885129825349,60.56379604830561,25.055643373213798,14.17992618639039,3.153629837377512,3.348864028194313,4.893559652302215,25.158109373245875,52.42045541112697,3.655698202171507,14.846819719981395,2.8272121028659405,1.6554310738857794,10.889662486167467,33.686580838131285,59.47361945295334,7.26726761342678,12.8030252153064,0,30.71205976456626,0,7.7964748087501805,18.186549765047392,6.724904475325967,4.95832447917502
GPB:bin_000054,0,0,0,150.12126690364423,37.6240783465417,0,12.859352383503802,59.80583800491016,68.86074585955681,0,0,67.86425803897734,0,0,14.474395127432086,0,0,70.36876634385472,0,29.496721732628533,67.01175358065368,0,70.46484271913761,14.723339024526778,0,25.589828224587556,0,0,0,48.53708755507929,27.712954928946715,0,38.96416197509736,119.56882962006286,0,34.62097001527426,37.634199540972595,0,53.372844310539236,10.750282893631995,9.849758990619527,64.97237038873384,0,22.16691523986981,0,0,47.87564875606772,25.878882040352828,48.910672087295175,0,80.00054479515703,5.6350687141634745,0,12.908121546298592,50.67798257855046,0,26.953153114428975,0,35.682121022495544,0,13.052929598470975,0,54.65223825841484,37.43454960934689,14.73567188737035,85.08505801818517,9.39314317816501,48.98406948987181,0,129.3779913752429,17.139568022423568,53.84243024622742,0,11.25011995489696,0,7.770115936407911,20.887783693331308,45.39415679704431,9.419008452821739,46.52398198277448,59.52087015282254,14.345780986349133,19.107353135221157,18.506079214215454,38.82797568114389,18.68211302550241,0,0,0,0,17.145940626324503,19.07766429822387,60.51300960838725,7.695069153998097,12.847431865618528,0,16.412603860948284,50.758014986365126,10.130940766271882,7.942213727638408,24.0772344598431,0,8.841688025302487,17.143916387438324,7.452123001751342,38.60257293257735,6.035080809615585,45.441426523627115,11.440623325629563,0,0,35.270338352779355
GPB:bin_000089,15.715668965206456,0,0,0,3.5813323376302537,0,0,0,0,13.391475472630372,0,0,0,0,0,0,0,0,0,0,0,53.39839000284066,0,0,0,5.526534333650124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340190460402697,0,0,0,0,0,0,3.6814592414899177,0,91.67137090771266,0,0,0,0,0,20.72273840342552,7.699451102582901,59.94556693514706,0,0,11.710562633935075,0,0,0,0,0,8.956620124521898,0,26.50653068023527,0,0,0,18.864476012595432,0,0,0,0,10.415763036615425,7.697187836220793,0,0,0,0,0,0,0,54.72092215731734,0,38.870875523971314,0,0,0,0,0,11.932604152500296,0,0,0,0,0,0,40.83210144583491,0,0,0,0,0,0,6.493281016003406,16.24144082956659,16.606188836483938,0
GPB:bin_000208,84.10201895381009,104.76678530552684,108.83930527116867,173.54895404183236,55.96775146093253,73.32087139383093,174.76860936865737,132.7500816716791,196.3617789998004,59.779744376988994,19.336265290545597,95.70227551875533,77.05392124981218,15.166673768551806,0,255.31837751079675,122.88111519033427,155.0717925830902,283.74584072490063,51.63885344176043,57.01542903235694,132.62101425385725,204.83645853657808,141.58086468068055,272.82501029773346,74.81503327046296,0,222.5965912446465,181.0879415223302,198.87371577358593,40.16153424641149,237.98503072126,182.7965055734847,184.7889581384987,18.63179566306564,92.7744299242042,191.635437061225,98.099049618255,255.47648790100422,112.3011378715127,51.9826594391903,103.06304306059852,136.92524256675586,203.9539932405005,251.7596228674721,31.716495735504868,51.12733082001356,84.58206901088681,99.99237481806092,96.24900853945621,231.18714364422397,139.38040163776947,422.2367873164817,36.445155131336286,97.85395982426199,60.657873785297305,75.75124862354252,105.67889162747548,92.22964057733094,247.27807169614698,92.96300366382516,116.95126536904012,234.73696486361018,193.277168635384,0,137.70671158048341,35.37310688038108,184.43042507399045,73.94366934220845,77.72374115348072,69.04093900377745,64.59287882763576,52.53369096931762,48.2290514946478,86.53886263683277,25.70224561608106,81.56040377581068,55.0233502507713,28.274286765151125,36.67787269384969,147.22622793462978,96.59397326551407,20.514804440248103,56.248313302279406,41.87133178287967,40.29931081811474,90.53647640342595,79.33220600251332,149.66124007885335,110.33021523197374,32.33615390308394,39.02194332994686,69.69883521608047,40.6538443999393,63.74831517119655,105.5446659983419,21.187128692886827,23.115066238161344,30.09767708550595,14.568508148104955,26.752165888075787,69.44742848214773,144.98177058219758,36.98740275089652,22.737395462119668,173.4075143925309,109.61823255758321,230.72948321450758,69.51071001657355,31.861972245832877,50.58112109611243,59.8154406943999
D300511:bin_000002,0,0,0,0,0,0,0,0,0,0,0,166.46105802818047,0,6.48863747248491,0,0,49.57098309614133,0,0,0,136.63435595382552,0,0,0,0,287.42106154819635,0,0,0,0,202.92456150958395,0,0,0,7.900460176228279,0,0,55.17005328513865,0,0,0,0,81.57762562954706,0,0,1.6120685062142048,423.58403169929966,0,0,0,0,221.3038037124195,0,8.772382482054205,54.068027899119215,0,370.10111664722075,0,0,0,0,0,0,0,0,0,0,0,0,0,239.4480489354047,116.24659447441313,0,205.05655073163052,0,247.73198431318085,0,0,0,278.49840491796505,0,194.25351417913888,59.0440462941955,0,128.60768704424623,111.69454942299875,0,143.00248675953202,0,136.485743037642,62.991268205456386,0,0,158.91848110116632,0,123.96063748206318,272.4889206302265,204.20164482919841,0,0,180.25112439963675,0,404.0100494059374,115.45095414580648,58.93588662196406,0,221.69378914745573,0,52.741332110506946,0,0,0
GPB:bin_000057,0,0,0,0,18.357104476170957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.894017870497063,0,0,0,0,0,0,0,0,0,10.68084085191513,0,0,0,0,0,8.167787364667506,0,0,0,0,0,0,0,0,0,0,0,12.87297797565301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.260257809340741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.399198906023596,0,0,0,0,0,0
GPB:bin_000152,0,0,0,5.59577196684246,4.651591340452582,0,0,0,0,0,13.692305045149105,0,0,0,0,0,0,0,0,2.457633774532836,5.648598791713002,0,0,0,0,5.381800430329785,0,0,0,7.479304290004421,0,16.51123433824099,0,0,0,8.650069950098286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90841379930469,0,0,4.333672931046493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577746738182929,2.037849927413417,0,0,0,0,0,0,8.850970073680031,0,0,0,2.7576934700938005,0,13.381838173687719,0,0,0,0,0,6.679325492890789
GPB:bin_000058,1.130977950859501,0,0,0,4.341518721699143,0,0,0,0.9185381323605702,0,0,0,0,0,0,0,0,0,0,0,0,2.5238476411355477,0,0,0,0,0,0,0,0,0,0,2.0370748562803547,0,0,0,0,0,0,0,0,0,0,0,0,0,8.765900709619416,0,0,0,0,0,0,0,0,0,0,0,0,0,2.487541167550463,0,0,0,1.58336130653227,0,2.8153557604054433,0,0,0,0,0,2.0673172098162063,0,0,0,0,0,1.3631359403572276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.295111380279795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
