sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
GPB:bin_000084	201973	80140	3526339	3379758	251482	159024	173162	367993	321422	63093	3561910	86744	19261	59673	37463	62276	81105	146221	63516	105070	587137	212283	173919	203429	116517	327912	36394	56729	171414	214223	366595	105750	199276	1746157	161297	204752	1383883	97265	229598	106191	364878	3285210	84107	216796	22922	147312	96104	130924	3358198	151993	2756650	142753	62788	118094	212220	99412	303065	95897	3562522	25523	212871	58280	3561445	222361	57125	3427190	310137	252129	74680	3561613	208329	399052	456533	498604	54753	114542	111754	121812	246788	120404	2813665	184895	356343	42149	275313	125109	101278	81073	69651	136903	614688	3562521	3560860	340698	378527	78761	123058	78361	3562522	1595161	301517	104712	91584	289426	161706	211566	104841	3205991	280789	70153	48002	1820526	0	0
GPB:bin_000085	2576201	159522	205956	3041366	2480155	210742	200118	216990	236086	2529082	1732869	283260	164372	226452	158026	224539	290015	214391	251166	2524977	352887	2559326	222492	231509	189697	2555902	151703	197557	170692	214328	331884	190364	202700	269717	286816	548177	247912	286894	210429	197062	2557067	250466	311295	227855	181343	266912	2661014	784330	3166494	2554033	239475	339073	230011	288827	282210	262423	2581298	2555021	244914	195913	2565232	199140	1077729	215087	203404	3174591	2553825	227681	2474648	248778	517123	1993770	2568464	2506436	124129	2088675	231130	2569833	2623709	2675327	249499	2666614	294241	164523	314866	2668392	2534347	252135	1363890	275720	2312690	3175523	3173314	2533083	2649898	297629	2550169	2632991	3175402	2171255	325296	2529938	324317	2561328	237246	696573	310687	219588	2568753	2503896	216547	3174587	150	150
GPB:bin_000086	2675400	162772	214935	316467	2629891	174115	1268984	2650986	1882483	1393653	2073101	1843471	154241	1322830	122558	272281	286362	1100768	289542	1353478	1117261	2677729	1228405	1678256	267053	3198883	133279	267435	181774	1770483	2487503	182275	2226601	266223	305504	1816622	227150	408797	2406736	512206	2011543	251334	284544	1173621	193241	329298	1317690	2136816	443912	1983020	234532	1353816	283347	404113	2038402	406605	2823391	2743007	230766	268637	2105885	245078	2316585	1749711	159536	404710	2371781	2573014	1129517	236766	504363	1751622	3094374	907114	129551	1288624	1253832	1702302	1630387	1827525	221698	1048831	977559	161340	841610	1366597	2485446	581639	301781	279010	2456345	1451732	638419	1716810	2999729	287514	2027019	851030	1903721	1046731	1873584	2912257	1017552	2085135	382256	1688263	849827	223342	491095	1678274	1206185	2309112	0	249
GPB:bin_000087	2565131	553122	1477784	2407153	3111373	2832979	2670087	3186433	3331149	1027662	1958706	2785891	473115	1373161	925687	1744528	1210466	3197482	1914147	2753310	3239046	2580863	2540342	3383312	2109449	3094523	2785965	1092119	486787	2910243	3295298	610341	2941806	2638832	2165849	3222091	1966285	1322780	3188616	3042132	1088903	2247654	1623649	3025725	481733	2694627	1244079	2936936	2283143	2321552	2955846	2313042	2208114	701349	2217488	1542703	3289877	2145449	2413150	1775166	2468090	1650541	3435903	2774438	2819577	1915763	2728097	3107868	647599	1475964	3238105	3378218	2885280	2885853	782881	2756488	3147513	2485760	1987415	2411425	2730418	2532647	2634885	1203312	2862978	2854513	2475245	1124216	1356105	2641607	3241122	3045851	2435683	2899074	2817636	2395771	2808320	1169235	3316941	2122837	3126781	2583819	2416395	3170831	1136514	2681001	2327452	3056528	3254347	1856988	1705147	798488	108	0
GPB:bin_000088	425981	234878	245269	374297	3106024	237283	252654	275167	322898	335686	354292	297804	214129	236080	172813	257000	284326	287357	267209	3173249	381091	400444	271619	259139	251361	396674	162078	199073	238692	286931	367572	249183	258842	342848	299909	321785	291956	295714	268483	236153	416942	252500	326836	300910	239862	278825	433508	318611	1657989	391113	287127	359303	258907	322713	316967	334023	373299	402940	305329	243665	381414	209422	2495123	282233	209111	410715	376298	316630	335859	251381	332249	384729	397531	392577	195931	335930	256931	376023	375740	475379	304266	2467320	328691	201056	352239	404871	369634	291460	340796	301144	348153	487635	381473	323948	415408	300404	321739	1702870	412394	345581	370183	373892	346589	376275	289001	330702	334397	279312	387046	340779	314599	359307	0	0
GPB:bin_000089	4964782	585004	476247	748914	2946575	607709	634821	748442	740937	4964088	750864	797263	421919	708340	541733	556866	701568	704395	606145	891375	1057741	4970407	700114	679947	723585	1525062	511351	532407	629189	752439	984060	643796	669139	607543	729009	718135	525418	646461	698665	625114	4148699	557763	736433	705473	468923	786948	788292	1606572	714119	4970354	594640	730751	652186	761940	761519	4969204	1762670	4970542	536119	542514	4953785	550153	904690	717874	564471	723710	4920220	757307	4970323	543450	1016870	1003569	4968940	1183702	503757	796497	670124	4924309	4744817	837644	556107	807623	915487	574023	926846	860191	4970521	626856	4970337	668737	1042010	791116	685348	924734	4948484	591810	1078462	736860	732586	758259	975433	4970431	756343	1265502	841959	762564	719190	539092	1817458	4967523	4968261	746652	0	0
GPB:bin_000092	3990260	363359	376937	2608205	544914	416011	539632	567187	626183	3914010	592828	3115052	315214	447919	335567	2909485	2948437	555115	2960168	630516	3174140	3990568	615714	480953	2912981	3172810	350629	351830	388969	551076	3193718	384071	436692	401959	448068	535966	390895	2909275	569526	418240	3990203	424960	2957489	583728	358329	466049	3023852	597265	3002996	3980405	371036	2993119	2943361	2987823	3115820	3990503	3030240	3990553	388993	401574	3983390	408212	3141988	626046	372422	2793155	3990436	539573	3990556	410744	3160714	3042010	3513981	3011746	303504	2998469	473787	3989963	3776703	3083064	375731	3137117	3158716	376099	3144649	3054780	3983787	2914354	3990568	2940955	3158658	2187140	2415865	2772290	3990514	2947207	2347226	2960880	1372206	1526647	3135064	3990504	3017659	3103294	3111378	521099	2977524	376301	3091707	3990296	3701879	2987870	150	0
GPB:bin_000093	3112314	66360	83815	92529	156390	85572	122118	117537	96185	3428955	86713	3246427	72211	217078	64021	146937	190289	133067	180865	142467	3476302	3475501	94901	81773	175959	3470172	67974	73367	75963	110466	3190307	80668	99389	88273	80837	182366	81044	184243	92020	88249	3054562	90848	184023	89608	76927	103408	2572667	185158	96853	3473207	77810	168468	166272	88926	148372	99594	3475336	3475533	88808	173979	3357976	213420	112824	131524	76625	93594	2872996	134101	102331	91750	3476338	3173185	3372422	3456898	61605	140231	94254	3291500	3223287	2903100	80167	2183493	3390907	69656	3186644	1881282	3458671	149525	3453667	169676	3150690	128590	97753	3472389	3427749	159160	3463873	179102	93924	119506	3036610	3405819	161094	3461962	2372303	204219	129798	81447	3474778	3130684	93291	123209	0	0
GPB:bin_000094	386977	206927	226891	336626	370484	285991	269960	339121	326241	282024	330680	352890	179693	292563	196150	337180	362518	324355	355849	346930	494868	375345	300736	305149	364060	487104	179305	283369	223382	313448	472325	228545	292622	268788	332101	337571	241096	361611	289259	280130	355380	258049	352207	322588	225062	352436	452014	350295	328168	364270	249482	408416	354994	358497	380038	309785	484276	389160	242666	322149	358215	272846	4637601	316320	207724	326584	352635	312431	269677	251429	416039	466097	372102	447583	197782	392355	305790	375065	333401	468334	232431	464697	436791	237203	436731	485600	349924	342805	314331	359100	435298	4229326	305841	413456	410830	348642	405442	430331	315088	4715595	456795	344341	406275	469655	402069	347478	397025	236153	464594	309294	256642	329176	0	0
GPB:bin_000095	2399135	0	751	12661	6079	307	298	151	1233	855153	15228	601	455	300	742	132	276	315	465	5757	6311	2490	967	448	241	19696	313	493	0	1049	739	0	81	1725	0	12847	4503	0	150	157	2389074	931	150	1231	591	166	2315	12499	9972	1415089	1674	17440	0	84	1072	2474	18902	1959	403	0	2395298	164	7881	306	308	6962	2354776	1205	1215	1797	16026	9419	1840216	13423	0	934	153	2191430	2173310	1061	1748	17200	449	452	0	664	1425	10319	1649	388	11617	14103	9941	10790	2384681	150	11753	1462	9406	11822	15879	2842	1294	19654	738	15387	19986	1519	18935	896	857	6217	0	0
GPB:bin_000097	1836915	32210	33094	1976758	745441	28389	52443	677797	667430	972678	2645020	40841	25881	25872	22275	27408	34423	28721	32313	704201	1826535	804983	26697	1629070	26617	678936	15518	34160	33669	751217	1859456	29074	245256	2155179	28907	1528484	1607176	33496	207817	537641	1844392	31032	33972	1198296	35391	28062	1679522	1705069	2066664	1424374	492837	1923806	30432	29975	27418	21278	65450	66995	29592	30605	1902094	31376	1811939	295996	26931	983865	1314874	719082	24779	32002	47661	894649	2233454	1869791	17310	1617669	25892	2280409	1251740	1060655	1456272	1714654	804560	20317	1710939	1288594	131779	474043	23042	30207	213471	2452426	1936563	416573	2043846	962437	40468	1813740	2472911	2376970	1892322	1389954	1611502	1531705	24968	1721182	1551751	1099550	120249	34826	17664	1277154	0	0
GPB:bin_000099	1214	0	150	0	3263	0	0	3477	0	295	8292	0	620	146	0	0	0	2439	150	9341	408	528	150	0	0	11692	0	0	0	0	522	293	131	0	150	0	300	0	0	150	1871026	175	150	150	150	0	247	150	2114	576	172	0	0	0	0	0	8208	756	150	0	1871042	150	7630	300	150	150	1868943	11204	0	0	1940	9057	1439258	8782	0	150	0	1050	1870979	450	450	4415	6996	0	337	0	150	1976	151	0	7774	4072	0	2737	1870892	300	8050	750	93	5252	280	605	450	21195	0	12648	171	0	2711	258	0	2314	0	0
GPB:bin_000100	214357	52715	91281	214163	2679686	62626	62656	63166	2680139	156593	230203	209032	47776	100411	59402	94461	113794	63234	105370	2649300	218570	217716	2569588	63618	112037	155127	59175	55817	53442	2680066	200246	56184	63564	227987	123892	2678765	211069	152542	62802	62555	225326	100735	152126	2680062	69214	100751	170123	2680012	237314	209755	219653	150224	107164	101408	198411	190171	220118	198466	90828	75189	211766	75528	253632	63532	59504	213697	229742	2679543	145770	197547	223137	168595	186171	171402	50009	129058	63104	200204	206476	182168	214438	142805	154720	58672	158414	113802	198105	111369	176409	142208	115036	243635	228894	218404	204587	132015	193311	173662	226921	238290	186499	217254	138480	180554	121326	2680061	131325	201105	193174	195156	200419	238089	0	150
GPB:bin_000104	3909920	377007	3726866	4260110	3575304	3569873	3538184	3555353	3583456	3625967	4260126	4235954	3510645	3620127	3523147	3686067	3781826	3569684	3726296	3573434	4260129	3786255	3580387	3577430	3710936	4140585	3503099	393426	377837	3584739	4257415	417790	3559840	4260114	3609036	3580854	4260118	3783296	3556553	3536468	3690452	4260121	3784431	3577683	4260121	3758129	3761604	3600456	4260120	3738841	1388391	3734292	3712242	4260046	4234791	3785251	4072377	3773530	4176618	3741770	3725839	411053	4260108	3552232	3522682	4260079	3674276	3580804	3719767	4260125	3028131	4260111	3843147	4256084	357536	3716506	3578971	3715689	3766635	3802970	4258944	3745195	4190336	3514781	4230103	3822952	3761704	3695494	3813343	3737010	4134680	4260069	4260107	4234794	3777731	3706800	4245362	3799103	4260124	4260094	4260102	3829631	3746654	4245370	4242815	3583852	3771172	4260051	4235738	3775935	3758499	4260077	993	450
GPB:bin_000111	807998	150313	1103449	2638097	666377	616683	707458	1670384	768552	2715068	1638187	2569661	3111896	2521805	3110930	3111424	1192177	3102458	680293	1052824	2649400	2102412	618739	640213	3111847	2584802	2355159	3111991	2573307	738806	2575901	1343686	581159	3106209	2938456	970241	1780022	651704	629614	648608	1666643	1207823	3108378	870115	1182507	3111962	3110953	636094	2618489	1221979	3059598	3110029	740187	2570573	2835143	1472928	2569560	703362	3107947	199280	1273784	3111868	2125640	800637	1179190	2576323	2480930	776216	681530	620436	2987390	2615846	1400846	2754766	127843	482646	857792	2497650	1166166	3110735	2120016	3110425	2615670	2235692	2603856	3110955	646436	3103721	688728	816803	2626258	2593372	2555198	2604394	963410	1315098	2587848	3109970	2590065	2452775	2569306	604096	3111927	2921679	2741813	615161	1012305	3101855	2585420	573590	656156	1396261	574	0
GPB:bin_000112	618601	318774	3563291	3512188	2726857	211308	187582	2740467	2771908	445981	491040	1332620	3563294	324476	268599	360188	497057	257474	395373	2842594	2471210	603434	2701148	227207	309880	2045537	184492	330412	280049	2713961	2440696	435552	221601	3562900	2183312	2823294	3532879	529771	204473	195755	628176	3563294	569132	2669607	3563287	514189	2987885	2758342	3558186	520742	3563234	672784	350510	2425193	2430023	314793	2330550	595176	3563294	318471	562664	351580	3501343	228300	211795	3562806	538092	2707848	462307	3563294	2304520	2443437	608986	2380791	183947	2934209	242364	608487	513552	2990379	3562499	2998171	2334914	184545	2423463	2982757	515686	535568	484843	566122	2352971	3303844	3562796	2174184	578105	578372	1712638	2948789	3563232	3446594	2467862	495800	617519	2346138	2365592	2747779	618972	3563261	2271051	491546	293169	3442066	0	300
GPB:bin_000113	78139	17836	43185	61900	60428	16778	17398	17277	52130	55610	1951907	79669	19809	71741	13496	39914	45402	17303	41911	58423	98537	73502	43266	17837	47362	65426	13520	19810	18801	49527	81787	19416	16954	62360	86353	70771	60960	59595	17577	17657	690276	48121	59455	57229	31552	71393	70419	72248	137472	84881	62965	65898	46315	61065	90432	59311	106264	65820	43279	19885	254253	17900	1900267	19331	15849	59877	163810	47354	50532	54704	93415	88284	63828	73964	16779	53139	17578	117100	65549	81618	61597	60469	74003	16087	72080	44238	63033	40637	59749	54715	48401	1961664	58900	92208	313987	47547	74396	126323	65396	1942318	90324	73106	60634	71462	77480	72231	56564	56350	76106	65279	64160	64665	0	0
GPB:bin_000114	370222	255811	159762	326801	1404229	175835	197633	251727	276006	317912	264573	323467	137056	305087	166491	267963	315667	196747	293380	3399947	360817	356285	263862	207395	282088	355914	143988	282109	261966	249812	360202	258490	188919	303414	315492	275174	206774	304123	205469	186812	378169	205073	316369	254111	155978	318456	350413	311894	334865	349687	302520	336045	289785	323291	331835	318337	371154	356069	204890	282186	372504	237804	305391	209345	171050	326922	363156	264329	321315	200036	335570	356737	365100	338924	162125	309151	201512	357766	345185	351867	221154	378058	335083	151525	348901	360939	337270	284580	323577	309296	338989	350948	309306	330758	378440	316163	347066	349226	335504	298021	352338	343928	337963	365465	311218	275829	328171	205530	355184	312286	307819	255972	0	0
GPB:bin_000115	1516847	700226	4073800	1580932	1518246	2995	3045790	1366616	2760179	745818	1870081	7481	3619911	2904	3343	3271605	2408272	2332	2499	959836	1553801	3892297	391730	2598238	2671	1092835	2797	2076	3815189	1327268	2245044	34582	1092458	3045854	1107	663201	617827	2506698	1332645	1621	230827	3255485	2201436	2134228	1676863	3633	2638602	854688	1718903	1879284	3643595	3351182	3291603	5971	358666	3618712	1288703	3843146	2931298	1701	658742	1592	2062493	1717192	4001	1784787	534778	1029774	2894103	2012282	3884627	1957813	3554914	1027929	925	2931879	3105	618379	2306128	1322249	2564916	1570172	2145868	2727	2240139	3483300	3812977	1629717	2719402	3344803	1156866	896400	2227711	3864274	1726608	2534908	3244798	843702	3413317	954267	1535356	3807806	3289166	543487	1278234	2117051	2185964	3429453	1218640	2835650	3755037	1031714	0	0
GPB:bin_000116	1727847	670027	223288	654600	2416452	406951	886280	3620996	1934948	483764	1494425	412083	157205	319252	249168	268710	344083	3541325	269661	3620826	2301820	1149382	786378	2666961	400247	1018175	236397	236370	814156	1044373	1902293	826314	1322947	263884	426815	1781183	230701	357158	1602683	368813	788025	232640	355209	783162	190575	464937	351460	709623	562395	1488115	260143	438436	275037	421624	853400	777374	887290	753741	286890	203689	769498	263520	1025110	1469778	286561	697260	1107730	1654847	427762	229659	1933280	2038539	2048659	1638183	311865	390419	421407	683702	1647261	396686	259887	493964	1596543	272331	1750030	419438	717225	347889	462847	411002	2102938	879732	502049	1305360	1304439	334244	925505	323573	566782	968103	1990034	807888	427304	2008809	827664	675030	405138	263670	1718899	507232	466940	594382	0	0
GPB:bin_000119	106354	484	14781	110180	83685	494	483	832	72806	71667	139012	85830	447	17712	351	13303	19775	500	12834	65649	93211	109655	46014	473	19521	72017	0	683	653	68459	76358	493	176	103776	34991	80428	105414	71970	626	174	298685	24535	72368	69612	4804	16383	90063	82990	120052	98241	99119	91890	19685	14784	76735	88719	112884	92743	15663	517	115507	399	2181781	334	0	102467	109916	63840	42175	93581	116524	60598	85181	64807	711	79702	744	83841	104021	110307	93990	87122	42754	408	47580	35712	89816	45761	64487	50729	28879	575898	105137	98941	108656	55736	89982	128738	114972	2307879	83354	107936	59283	83802	21988	88701	75877	93218	89470	89345	102217	113281	0	0
GPB:bin_000122	4807	0	145	0	7659	0	0	9269	121	908	3469	0	328	0	0	0	0	6844	150	10661	300	231	0	0	150	1165942	150	0	0	150	0	0	150	0	0	0	0	0	0	0	1717697	0	150	0	0	0	0	150	3408	1102	96	0	0	0	0	0	13764	0	1319	0	3230	0	311014	0	0	300	1719641	10579	0	0	2024	1273343	4338	79084	0	0	0	2484	2536	300	0	1283223	5753	0	150	146	0	2140	0	0	7057	3651	322	1259240	2394	92	153780	0	597	6269	150	0	443	50657	314	6078	0	0	3792	0	0	0	0	0
GPB:bin_000123	2834972	139584	159663	3252723	2778924	230569	2763170	2771615	2800846	1788425	3254339	287728	131438	237458	198811	222047	253837	2791512	238514	2569403	310550	2853132	2788235	1131997	209972	312668	194402	191800	152832	2791079	300245	193220	2770047	257493	268808	2819547	214537	229336	2784108	236881	2728573	232144	269422	2797120	148350	295620	2810472	2833421	3258227	2471236	229132	2789488	223919	295143	287422	2831732	320228	2856397	253167	201619	2841808	224911	3257794	2777338	226208	3254458	2841705	2811756	2834081	220787	337560	298958	2859977	291893	114927	2763379	720612	2850577	2731673	2830250	221842	2829818	262900	2674846	283608	2817071	2459693	208264	2830371	218551	299524	2784932	3254484	279913	2850856	2666846	297641	2713072	3247836	3256008	289793	2856595	290409	311336	248611	2831435	2775034	216875	341276	2845590	282156	3258524	300	0
GPB:bin_000124	3753325	379060	3904006	3888128	619725	592445	571674	599937	658741	2191811	3892284	3778457	3742406	609871	499634	3735803	3889315	639974	3889148	619523	3900754	683231	642193	622816	3886736	3897836	485558	3888080	386534	649085	3898721	394171	601215	3901293	613454	643342	3826729	3889211	610330	570987	3579861	3904211	3889278	638527	3901310	644723	3894983	671292	3647664	3633998	3869239	3886436	3885651	3863957	3897767	626355	3901688	681149	3896521	3887584	3099315	3224500	3842848	624455	507593	2914207	3662709	626475	582052	3904228	3900377	3901696	2815320	3900335	357718	3862885	633870	2988856	3149093	3894370	1605415	3890502	3899531	509009	3900099	3847567	619801	3825191	632653	3885506	3895750	3904141	3781002	3883963	2612134	3848895	3778407	3842235	3901411	3885733	3899916	652298	3887066	3900023	3893430	638691	3874846	3818706	3900160	601843	587201	3870099	150	0
GPB:bin_000125	3289533	35316	47357	366169	210204	40620	107704	177772	183975	3246299	69782	290683	29932	53457	98115	61247	87180	182917	70029	169968	414658	79609	179500	112297	64268	350515	30398	34012	33830	175039	384283	37345	160179	331590	59260	140163	258649	69918	170298	99431	2418470	275146	90508	132045	28643	62149	356883	138391	296833	3295763	268201	165784	76157	217511	276602	57386	412870	82164	230217	37380	3113001	49559	294295	152401	102321	323435	3062556	166747	51235	327075	318837	327121	3272939	304170	34254	284395	122672	327515	3058507	308261	279032	248523	362503	114381	355348	264198	57010	70848	57821	76499	381039	237025	292089	302570	3292110	76382	381835	279435	219845	209585	355472	69605	217416	382738	201395	157967	170791	260066	352103	52868	49735	266400	150	150
GPB:bin_000126	1246296	487166	575289	2500532	499004	430981	396392	488850	511203	624257	789986	3404153	532644	3378331	312365	3392848	3431428	507341	3426208	556569	1479620	2963176	459604	460820	2928559	832153	326332	443751	447825	499656	2875515	881808	455039	3230756	3375675	558256	3030317	3428534	431260	399831	1517963	3421556	3422780	491509	510391	2473421	1203658	575172	1001537	1208163	3423601	2100974	3419794	1991073	2993986	1014054	1420731	3361848	926116	533237	817434	513405	1703170	459953	381313	1389418	1116779	466224	2672584	3419960	789637	2442070	1209277	1186010	234847	2347045	485610	1427161	1529714	1550154	3160568	2050963	2514931	346650	3264649	1357647	2814176	864245	3326251	3426756	1120261	986209	2459905	1474583	1502174	3418169	1088362	2078578	1250397	720654	3003432	3351409	1475363	678096	1728551	529673	1934593	3074725	1127722	3261308	577097	1477291	359	0
GPB:bin_000127	274712	103395	135557	458123	2919175	2901660	2914535	2919254	2918948	223812	498400	2919261	586083	189659	184017	183821	212024	2919427	207340	2918823	2919464	236064	2919343	2919351	201499	2919413	138968	173907	103494	2919007	2919390	114041	2918948	395000	228960	2886736	286067	205040	2918685	2918965	253777	199261	224555	2919391	121881	255724	254122	2918441	413344	246055	311679	240129	195454	2919353	2919445	221832	2919438	239906	347766	184446	257204	2918231	459004	2918481	195811	426680	255819	2919379	210054	189177	2919458	2919487	258316	2919391	97231	231891	2919200	256937	243738	264290	306651	262468	2919370	189827	2919436	269303	219624	197216	219094	202059	2919341	498899	391581	2919440	270921	206496	2919399	235399	502785	389805	2919416	232613	256327	2919439	2918779	2919245	232250	385818	2919466	216132	273494	372455	0	300
GPB:bin_000129	55723	101	150	400	3075	0	79	3075	0	450	56160	0	320	150	0	0	0	2917	0	23856	297	0	0	87	0	7423	150	0	0	0	150	0	150	150	0	0	0	0	0	150	9261	150	0	300	0	150	450	83	2557	359	0	149	0	0	300	0	8349	300	297	0	1556021	0	20225	0	0	150	4629	13101	150	0	634	2082	11504	3281	0	0	0	2871	4651	148	0	3895	893	0	0	0	300	1339	0	0	2451	14780	0	8292	4771	0	21289	164	0	10552	0	300	244	19155	0	121954	0	0	16839	150	0	16427	0	0
GPB:bin_000130	2678976	123283	2319290	2352812	2403072	163323	173450	197049	208363	2665011	2221777	2375940	1962742	2382723	119519	2352380	2398104	197819	2362381	2400549	2377393	2386828	194460	182229	2389311	2436509	125163	2377270	153474	195656	2393625	154097	173795	2343594	2413982	2400701	2224756	2342355	190446	166598	2681447	2063820	2405415	201426	2298329	2419552	2449409	2397342	2347160	2669031	2338563	2400383	2350133	2427367	2421739	2380336	2436566	2389649	2339300	2346720	2681569	2380275	2302602	193194	152945	2368650	2680782	2374711	2364293	2011330	2455377	2387152	2680970	2386587	86527	2399309	178879	2665225	2681435	2437063	2329579	2443526	2366069	124308	2388641	2433347	2488272	2343403	2382313	2344202	2389070	2397157	2353285	2351751	2680294	2391771	2412242	2408620	2374219	2230741	2372821	2381148	2397499	2433018	2397056	2396283	2394810	2302353	2469880	2351035	2354451	2352519	150	0
GPB:bin_000131	2950202	4751	2950442	2950213	206591	9909	8854	8962	88473	1976826	2950458	1960547	22665	182129	8158	2948966	2950142	9281	2949492	153561	2934961	2950232	63374	8410	2950209	1583879	8599	3728	4579	77152	1891177	5072	8974	2950473	2949856	340365	2950478	2950187	9774	8145	2950052	2950471	2950158	85869	2516895	282084	2950224	321718	2950467	2789154	2950455	2950167	2950187	154258	2068886	2116999	2632366	2915968	2950471	9176	2942476	8349	2950483	8598	9006	2950431	2943680	74586	2950058	2950433	2949911	2723647	2709531	2522327	3132	2949287	8816	2261539	2187923	2949109	2950450	2917699	2503810	8277	2875116	2188801	2212050	2602521	2696560	2950193	1496951	2950468	2950428	2474896	2880344	2853410	2595113	2634454	2950458	2950329	2932813	1591512	2949813	2627770	885863	325661	2926335	2950450	2827588	1626466	2950004	2950019	300	0
GPB:bin_000132	26478	6240	1701	15744	21124	4558	11819	15695	13274	57047	17612	12717	1100	6872	8203	11754	12559	17839	12773	20531	25972	22418	12192	11710	12487	57374	9528	7020	7252	15030	24090	7128	13996	6255	13078	14870	5706	12560	11955	3924	2263829	5269	12607	8740	1461	11548	41914	13575	11926	29623	6302	38729	13197	16683	16588	20226	54157	26263	4044	2425	2264380	9679	23442	13749	9030	12933	2264374	17757	16707	5431	34033	54799	40556	48440	2169	37424	10367	2264367	2264388	56546	7192	47493	18389	8915	18554	48196	19770	32333	17234	13447	57716	23567	10686	23799	2264387	11994	49844	104522	14445	19928	20497	23353	42414	57010	13883	14675	36382	6668	61239	13956	11942	12313	0	0
GPB:bin_000133	47780	2630	5899	2495631	156197	95276	115092	206663	178782	21116	2495564	174016	11085	15142	2498	24864	26654	198830	28896	162247	482734	30008	188186	197616	29877	271886	1956	19466	2856	165474	258951	3820	182886	2495641	31027	91823	2479497	25309	145327	208744	37048	7499	27777	199060	6532	29359	42317	163104	2495692	28869	2495072	45169	27767	214414	279648	27402	367406	34212	2495492	21967	38061	262554	2495715	143267	2870	2495592	35075	204464	30513	10259	563410	357718	37095	213675	445	39502	161323	30187	27917	44902	2493069	44814	230300	2057	282479	51497	23658	34443	26429	26418	204582	2495716	2495570	240921	37422	27044	272476	44212	2495714	2495605	309352	30711	47306	292936	171249	220758	37106	2495707	325067	26290	10128	2494786	0	0
GPB:bin_000135	3368987	437550	455527	4140908	4087060	4214605	4213467	4214004	4213940	3528314	3976506	4215005	369231	625418	4213994	4109931	4098693	4214196	3989890	3886194	4182917	4215251	4213983	4213823	4185947	2961939	615306	485359	433499	4213468	4208781	482286	4213708	4166340	894056	4213256	3902139	4051321	4214145	4214755	4215123	570323	4214096	4213636	420128	4128748	4215226	4213151	4184788	4206771	4215196	4215248	3556660	3431928	3445115	4214705	3683396	4215288	506163	3759133	4215162	542648	1920566	4213585	4213238	4106321	4214461	3857778	2549597	547061	3668710	4087582	4215113	3907250	398296	3468253	4214506	4215268	4215156	2912112	4213346	4215216	3807780	3981065	4030190	4215181	4183835	2748259	2337419	2937238	3089969	3937736	4173565	3778451	4215262	2696957	3627961	4214740	4125518	3495378	3769787	4214662	4215286	3792515	4070083	4017444	4212932	3462930	3166115	4213123	1823990	3837359	150	0
GPB:bin_000136	2293445	221138	169897	285368	360017	174431	202472	266241	232487	468467	264124	224467	128062	194096	143334	201139	215381	250304	211037	1331818	326300	2336775	208847	221220	218083	324827	129417	193642	256776	230757	296422	239904	204860	184165	208301	226793	159581	212810	206822	168131	2286190	161451	224012	220174	147635	238856	234198	1470522	219391	508604	181596	244249	219709	228527	229944	221085	346631	301051	173091	170037	2265615	193571	299691	218001	160544	247897	2342853	240282	227385	156520	282733	317535	2343646	318383	164583	240028	203640	420271	2343478	261494	172572	252365	252532	154769	272344	274345	353701	203420	229870	222101	327225	291352	229617	286203	2343614	206714	270719	220820	225461	648381	279675	268986	234571	312785	253897	245550	228380	203559	321054	216974	204171	237335	0	0
