genome	D300530	D300531	D300470	D300477	D300433	D300479	D300436	D300445	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497
GPB:bin_000114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0730418101981503	51.06850917543266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000115	0	0	3.075445843015829	0	3.0327593309512664	0	0	0	0	2.6034738410648646	0	0	0.6586338115803667	7.268662208134641	1.0286935995902486	0	8.856827824955962	0	1.2496806457251757	0.7859965748108018	1.3262156548993531	0.7688706288192633	1.1974226734811877	0.5903867334427797	0	0	0	0	0	0	0	0	0.7373691564279751	0	1.187997902346658	1.8636476431348916	0	0	0.6271690114503023	1.2079109401912091	0.6071826290833036	0.6400409751398741	2.405847025329531	0	0.8703061033644355	0	0	1.7092574233824782	0	0	0	0	0	0	0.8409682943853546	0	0	0	0	0	3.976226595457285	1.3682787385231103	1.011824359427277	0.7757283416681234	6.7183949284707545	6.871354930035438	1.903473718823994	15.87157129637666	8.273518837929387	1.776624367250693	4.21642990647351	2.162196521758264	5.761358927311911	0	0	8.426918906628757	0	0	1.0885794021687976	0	1.00375646195803	0	2.7577907162948305	1.1457514574167815	0.8600011979605333	0.8188549208673723	0.7518180273501724	0	2.844117219215776	3.3997753212795687	2.0907589568942018	1.5037093992227926	1.9334349562438804	1.0551342999326454	2.460231988724502	8.928008683991457	3.8385589268229476	0.8195516938306255	0	3.3537149611824115	1.4731247333621007	1.282135596908284	1.6449342771958433	1.5281697974591013	1.222029760762392	3.3313082095746385	3.15363110394508	0.8088067212920371	2.1283113523874255	0.7794689123129562	3.8545480327165467	1.8020382442788216	0	0.6809305464044682
GPB:bin_000116	0	0	0	0	0	0	0	0	4.375180531733245	0	0	3.6296068462865057	0	1.924010493351063	5.805363592631744	2.4998671396586607	7.3237301236110595	4.504956861004402	3.4111514021378264	9.317750444497008	4.170355319494013	6.780957767483664	2.198391192061533	0	0	0	0	0	0	0	3.094021339711364	0	3.555920986509375	27.098429274103413	0	4.588101275652027	0	4.5103263463020635	0	0	2.9780404572818897	27.970888027507186	0	2.197152080069765	2.9783708871463612	0	0	5.9388572578782055	8.687951122814448	0	0	0	0	0	2.6637603524364937	1.5363336548599487	0	0	0	0	15.347971559901566	4.13342978213933	3.52601708377471	5.0107210723109965	0	0	0	3.059615330073276	0	0	0	0	0	0	0	0	0	0	0	0	2.818566743941362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.532066086338604	135.4903829905238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000122	0	0	0	0	0	0	0	0	0	0	2.095324807613147	0	0	2.533558685839072	2.580652475737977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.21046389127265	0	0	10.393861062854512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597745777256839	0	0	0	0
GPB:bin_000123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.23523924577675	60.950530066779606	7.227819323464856	5.535898450073629	65.47773823854402	72.95889232321416	77.31432627099271	32.843259242530294	55.4653998292077	41.60659836406378	48.71290537474121	71.14697804094536	18.767162463496444	48.07823367738297	15.980249953282199	0	0	5.467501746739496	32.29539520498913	0	0	0	0	15.436804545296937	14.304576748987168	15.790110800204607	16.615427951943722	12.103040600148086	6.1613646691904	2.9996971397658556	25.357962692651483	7.433699844335363	7.164761797510778	13.186525389169264	26.96491700187393	6.131953166208899	27.15818601755362	18.902667103210902	20.421893204792127	18.3796118295305	30.6429198058626	20.186693235722533	0	0	0	0	0	25.299047631906067	94.3793497802499	17.56050837560438	22.84026439360907	46.90872369419524	31.94793442876479	29.10137041954581	26.312892978030515	29.691763766562573	34.65278010045632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.870701693715942	0	10.63361613585322	16.56493590378925	0	0	13.83279598911176	14.225363608719306	23.093230935684698	9.476395466117857	5.506256810136091	9.79955377978471
GPB:bin_000124	0	0	37.76229257102813	29.57585981146593	26.67734824912889	5.405562892331083	32.9374846960782	28.728509195671972	16.496884915532597	8.431935839812633	15.994275949048056	20.451636021256952	22.985081813869474	12.47635896264255	27.521510014271705	17.38134914251934	29.800654572427632	15.396078302804035	17.599036224318866	28.33293803538113	17.87369999907792	23.379423537764698	19.12814774137166	13.93201165505703	11.863062300664817	17.150407199579533	10.136972021101226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.237744824328907	6.520584863384003	6.771082528991647	6.655630767465424	6.6962405884082585	3.703677141806267	5.674924722634026	6.740154519664323	12.33862366644571	10.458239119231765	0	0	0	0	0	0	0	0	0	0	0	0	0	8.808412316083999	9.983407731310773	9.484256554688915	11.663855184686959	22.285225145662597	14.52137272720753	7.517926719443639	5.218573300534702	7.0499340714732845	14.587839132345753	8.857128733260454	9.566321434096574	11.901136409041685	17.13223459285677	3.3009598824658806	12.913346761510853	35.928280827861485	46.30426296824878	31.21781053770425	7.604256206348604	15.815047174499028	24.172102653840913	20.390855759448474	42.717651223237986	23.01785397779023	11.844236555856881	32.428843807277644	14.102903314048257	21.331989320295843	24.41875833071224	9.091566885950307	9.962430472810501	14.34629330049372	11.528271402182455	20.433655513971008	9.578846317376955	14.941494195523417
GPB:bin_000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.276341775789096	4.408341861960341	0	5.0242690387627995	2.35702627889202	6.681305664272583	8.681692221194304	4.596264962013349	26.304455144377794	11.10812579666681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000126	0	0	27.138959170656044	0	12.279049519191123	0	33.437320885908676	0	0	2.923666473280512	0	3.875901452902118	4.665496830982734	3.186748376445042	7.425562114107932	3.2727668488537134	0	2.8112917311246712	9.640406652911093	6.798387794701413	7.979131195945243	8.40406594632995	4.872369508782655	3.259348316826548	29.853654954614473	8.075683434538107	4.41666392273956	21.530886954768327	6.982663140064706	17.593968333429977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.279419002331415	2.726147430183567	4.138065476025702	0	3.3897746997876634	0	4.063848318429195	4.1474628193020555	4.152139636653543	6.169508840933137	13.900812425822908	5.784130349455872	7.990713967890517	10.032166596101604	13.73485097270516	10.80436596197762	0	4.570518101031493	0	0	0	0	0	2.2871385191710174	4.678347151555982	0	0	0	4.708593484333828	3.908376922922262	4.188854838291391	0	6.291237217791953	6.222308797574232	6.34888882607805	19.569202472972805	8.970747600180779	6.572414470335136	0	22.45073388151655	28.722039989847953	0	0	0	6.587100550990276	26.403649840711388	78.64361223968267	40.694080489629265	32.47140512281963	44.33780200074538	5.44018758554132	7.431681314380907	5.703575448719499	0	5.799515767285065	5.39241411483874	4.601463770983393	4.5903617933452825	3.688216838815311	4.340960673648189
GPB:bin_000127	0	0	0	0	0	38.31702682114124	0	0	40.64233180612491	35.17335916434662	37.14851713725146	47.80531723370673	70.70837420808031	40.290900322248284	59.21301954315277	27.21179193063989	124.87408751123485	27.68802269439025	38.507385541574415	89.52737603305785	43.101530131310696	46.05632905495758	31.88778306333165	17.42134237236118	21.81675348554267	50.57587152267795	29.98178105202008	0	0	0	10.22737548501655	18.66722863735011	18.756679253348533	18.24694946511169	31.19350036718767	23.785643236074268	27.17664878225223	30.4922815233356	21.639033967599797	29.52928732709297	18.449741872547513	26.928488830918297	13.59793224017362	22.967691595238616	17.6659571815332	22.485552261218405	11.43534414253458	30.2146300995243	37.47795846394984	26.08310087248175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.71771782000371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000130	0	0	44.54992342192672	55.28841797196202	68.0091602814314	31.562248632054942	57.840666145331646	59.431577016061816	26.359023067396535	22.508975129187043	29.19073366157302	38.21900322086593	52.252872097277084	28.69686382304144	43.56190405869382	28.073778974088754	40.02790149229352	38.775131200782226	40.4856918149283	59.42189987458872	60.70895969051047	41.236593243453385	42.87320483431951	32.87957049154285	17.718342602133	53.229368390316594	29.969659644306315	28.715155298542612	94.36314899777258	35.45452918189558	27.500702012286055	24.233520051820253	18.002671562293383	11.331932664995263	30.415926896747695	0	0	22.755882079835857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.94314987039343	24.08058765420497	19.130086512526024	48.56644056836704	26.10641051888497	9.702089479436914	36.06922344575599	28.32074186197152	27.89925480416934	33.02405636683191	25.398748572202102	21.375910518325597	13.477293398623273	37.95095199578457	35.95897115764343	52.67402353167558	29.1420682680378	25.449203957223677	24.459730225908114	0	0	0	0	8.279661557359718	7.05379707537766	4.513631344540918	5.139289306255237	17.94259497303266	23.341600856510926	12.691766822284052	17.887832420997047	8.204481914932892	16.49365280206386	7.1214811284553825	9.009642460388047	17.483853717420757	14.760549482636524	12.317658601636277	23.26871464067599	5.0839114446461915	6.2348200331372174	42.06161150696027	3.8700175307291196	16.821389055768304	66.75090814099315	16.769703051599862	30.450999542433426	29.801344507355186	20.085158844963242	22.549138063162086	24.48982445777242	43.31673116229741	31.15614431358861	15.102102233126253	17.94830057089541	19.369162250422047	32.36416481794108	27.61783458017428	22.27325562532793	20.702370284351336
GPB:bin_000131	0	0	91.43784254984693	0	16.84381845277536	0	20.59813596621299	0	5.044767246583017	3.999311299200843	1.489434102823165	5.681934110449036	4.82422708417571	6.444470278256137	5.557022358712116	3.7143071151401315	27.8170896087183	1.2799260324496025	6.235521438354331	11.497575142781708	3.4171523781021618	10.187247308322062	3.4872595436069282	1.7576105335973806	7.292924582178579	4.019646952719267	0	0	0	22.615534473508237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.730197733726987	12.578262609884552	6.027386024593262	12.841914357750918	35.19222107024511	3.0806481515060415	5.166628650292173	4.980150707528225	9.38317556820358	49.263883235388924	7.102786221781316	4.2178687353901045	3.4579253634066016	48.92895502194048	16.631260034374034	5.300996480915159	4.520158224941476	21.50215744337453	25.813366828414196	0	0	0	0	28.175759697649504	96.89679621946645	26.459227184159342	143.86142878979476	99.3218229015385	118.38248178349104	50.63176096930571	54.29202608522063	156.22286249403913	33.820428723026026	163.38624896330535	64.25105652193217	124.00086697669501	213.76869482047516	133.79192491534437	50.02967310775897	33.29332858382848	164.01050268718717	53.02369137527653	0	3.131741480971082	123.09623542992792	50.83623596543346	53.591411982377124	52.75526074883333	5.996069118174889	58.45981827382161	9.539658422027852	36.258317705948485	21.571552861006147	3.4626534028496354	15.945948510803147	8.051800332352364	2.293404164674055	70.37996829671617	4.058284694404272	16.04940614807813
GPB:bin_000132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.1715297908309	26.059756543489897	35.962895934795625	32.29826337182497	14.24378242598	0	0	32.00719134706596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.41168225871854	31.350021396665326	19.88020672223923	46.11768726890399	44.77156054615189	35.58019021395062	19.87497776189278	22.42003897879406	23.626846964959153	31.836314708885144	8.44615332834345	31.368533118351607	15.337682652994172	24.004353860775826	11.482616611826025	17.344221057203626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000135	0	0	8.870546851351211	8.798808729656407	9.44363338403713	0	9.479146601026917	0	6.249436580558779	4.880896688564507	4.899293816003105	5.963017859565984	7.61520089046367	6.381632573662051	9.692866421909354	7.252062233769487	8.81030248625731	4.809087398098181	8.343079501211292	14.774886058796792	17.42165267172313	7.210001489799617	6.947851319896037	8.851224529882819	27.56163690072336	7.101647035156424	4.953417666746059	0	10.253000238178155	0	23.399971817166477	29.07717589029761	7.3954673083875715	5.710795733289809	8.365177404769067	28.801895082048105	39.491693655446355	7.602319342818075	24.96123674244401	27.2831890821411	70.07444490730505	46.75389743915782	31.951718156482098	28.344351049929163	28.010071330087406	300.97309061302883	280.04922269467744	71.14154946751525	74.36809247765063	446.23004783490364	31.015884395345374	0	27.703938859382845	6.66926116377073	47.279265310537816	17.01620418035875	41.407094387820464	28.755991224416015	30.91482473978325	4.398123326940796	21.787180701306564	23.359797045641958	33.85046539631991	6.452445501327061	17.944671973642883	10.819681581427039	13.643124669658286	23.333357847021304	87.59107230462511	4.848835156993565	16.85828067635005	3.1645194257534164	2.8722648654957665	0	0	0	0	11.491408031443312	4.500179345304237	3.545912872343151	15.430528366448954	10.162615898344425	8.313580045415165	9.100137308283191	8.54487855286369	10.200691191109028	10.904016575681347	6.547171136223671	5.46711385959635	24.7194408411959	11.026818290943632	15.439495631660805	0	0	0	0	0	0	13.29916599688945	4.645826236225284	8.844783756060021	17.140891868066383	4.255856952667074	7.794724116629485	14.58703608636283	46.49085765961021	91.84120017118462	3.3002382730470576	4.094481763239527	25.716301823913277	23.03099732120744	82.7317041694462	28.08017257003719	5.2294813314823125
GPB:bin_000136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.236184514779237	0	2.3218999950511185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.247060961687126	19.349081299883444	0	6.6397777440267856	6.577831400140958	0	38.091689974760705	16.68513253616523	0	8.02397135792188	0	0	0	12.597185792955864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23919964548749	2.136392268258916	3.4583729193129695	2.995826640714661	2.7060551853916164	1.9950708420547552	2.9975149940365693	3.2380115450017026	3.6937418787078635	5.323378023976285	4.00921382348662	3.0307192760340955	2.242133211493976	4.712944500699728	5.297927660938632	3.8782101120274537	2.5526026279115235	1.4596127125918223	0	0	0	0	0	1.2260571697278666	2.6372078888204746	1.5517217660425873	2.191295017023187	3.408972951746028	3.0930632857356652	1.599245785474075	0	1.6495211955042277	2.2456349813468224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.382704258443955	1.9314762002628827	2.7660855257261274	0	0
GPB:bin_000139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.079827302032792	13.027187187651004	0	0	0	1.4188504894984544	0	1.8561597704421042	0	0	0	0	1.5761626829413595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5342127646899182	3.8508287384244704	4.4739960151714735	4.582159783680737	0	0	0	0	14.933240056131805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000140	0	0	48.624770851652016	119.52404202239758	38.05245189674178	40.30580991367521	25.605317070487654	90.57283884758631	1.8976082676497914	2.87975334483125	1.7547508018779427	3.391282530023802	3.241417815139727	2.8390660919215462	5.601655217725779	3.0325942569189053	12.38557651953704	1.9427033062913797	10.955720966819547	12.7218868035416	9.752659175691326	7.223042246177471	9.418646968008519	33.4969488327656	8.593562221734981	34.46741516142668	6.617555645469362	9.946752441423541	53.14538836359636	26.509327552729552	17.838798610907048	10.777714235339593	16.9888494322998	11.794669517788241	51.0084787714258	34.61807101733955	31.77964537291751	62.353704838091105	32.18000040687253	39.769830703354515	31.57635980189829	19.72005663062831	37.593251039596986	33.88875200893312	27.27402186713804	22.911067460218792	45.7919208678139	27.840403496994043	40.56504045744528	28.977875929496527	41.472102483655405	43.171398066752715	51.30918770913436	28.315841581920395	1.3774895512874126	1.6487379040187704	4.570647763670352	4.01579418880543	6.84310618544195	2.2813493400000153	5.956877539656886	1.3274969729437303	5.459438199453435	5.05328146462055	10.362289848455053	6.339676777449015	4.075129765965414	11.267656572460607	15.146508016519025	9.452816725776204	16.203321737466254	11.992643141899809	10.366283226981375	38.05448625938727	86.44794254357116	33.316945412022484	29.66707278572812	1.1516752976385571	2.112836300865659	2.82403441237435	2.4448518192853057	3.4431964508659982	5.354555503063977	1.399980560534721	1.7585934868749704	1.366488923648863	2.1597396618587896	2.801468056362394	4.065259339796579	2.968511833586122	3.447001462480702	4.3767051914674315	14.23726093413412	7.970444478099333	11.87378362066822	14.078015547051418	9.640128782690136	11.615155851015336	51.59347105214976	19.222654963807184	38.15115615843014	13.633017555042695	17.187764890969465	17.236250534020197	12.753457097928944	17.244086597543546	12.736051995295348	3.759803555915211	7.1103988330293095	9.187031013481796	6.419129940769909	13.08426706811423	12.951242355128892	6.118157289385072
GPB:bin_000141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.627737814743475	2.549010154149907	6.158092376127986	4.789135604969029	3.060313927396287	5.2349950244902574	8.514839981441625	6.596522122641771	6.287281743475522	13.513192016737316	13.00335046637006	12.92403475506186	7.266417798967276	21.578615820303085	18.94195133248024	6.011356334230954	4.909946830414552	5.042653436579442	2.2096558875811434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.200087216836689	3.565811000017827	5.208223340925952	4.967142839511421	4.400850501291111	3.446916350002811	7.992168312038803	6.651723698158436	13.476132618959788	8.962455620206331	15.351191757734666	4.106390827421741	9.59302923546763	36.41745186960809	21.914258718598166	0	0	0	4.079032715913096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000143	0	0	42.42369301554832	93.7567135091076	153.42420804148702	165.74022398140522	58.61992307537789	73.0936429812029	30.495313305375177	11.531144987360431	14.767887314726822	18.69270802378107	21.2431425652682	34.33443096467651	12.024178262343487	64.42657649812597	37.192918113774965	48.85257108113822	70.15041573796672	180.95715924365945	88.98172724416806	43.33890467008623	96.28549708079487	111.54775338313229	82.4254905326967	48.034431565229475	120.15163755261828	440.5434341647955	205.99412949123015	116.55338304945471	66.99623908883277	77.79855092782327	6.640138102331326	5.154515029666281	87.51194634452729	48.64152848598734	79.5220551005274	31.197183696519463	43.72911913583328	38.445195296717685	32.656154642802484	10.654327305093124	12.250752399675038	14.831815142342442	26.45431666080955	106.01411340883595	124.43927508701287	115.27957914904958	33.09156589629527	72.1319920155448	260.8769460763493	173.27709120307946	245.3640728093847	130.65676886352392	40.62812248712591	40.75103911194369	22.531856746166763	40.27179784641707	27.027865450457178	38.00372674177444	135.53364204516862	52.49369264072043	144.27578800314689	66.94781174031344	127.28182687383396	127.39986659440703	73.58661413001724	315.05046819316186	154.00813190131134	66.74192561716654	260.9411534717242	88.0805250406771	28.050244746041685	129.4531054076067	358.52741721014985	200.96784287380746	166.02398525704598	21.722849777060244	34.91944203245347	2.057711897347689	5.230619586351543	2.7384283280419095	5.579613339151104	13.377721100304148	4.958258462671388	87.18196319935687	35.146326800628636	11.723922488906855	20.053737065072813	27.136027110203333	19.906777612959353	34.820537171846986	27.678171121561654	74.90306764525046	97.53168589920277	136.38800111744268	202.11522002086195	67.73805660646572	60.03608909141099	95.89994207770202	40.2304839442165	48.661253544556786	30.302566866913114	70.40345562317414	40.62361833989351	31.934124309907695	55.470126321138864	34.41867404946444	64.28499095960701	22.278288788525213	93.11846031473532	26.92395943326852	20.31118790825953	35.74419798533118
GPB:bin_000145	0	0	0	0	0	1.6753061486249345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5749733680699759	0	3.113182918777047	3.04032917601654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.080491322506797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000146	0	0	23.550402003263805	64.63721781350901	9.595779974571807	25.315713665420724	48.32921008497407	34.53927138488954	2.3623442146556997	0	0	3.2593255987005043	3.569120725806495	2.66628805956417	26.065646274791277	9.480086001742203	0	5.068178871141046	17.253695992665318	11.545750032148424	17.115282903441198	19.689927777691093	12.713181714729682	15.857499352996152	15.11006867118592	5.30214945170123	3.703700216349478	58.72120832878234	60.61544996763636	33.89526716012928	5.721262671725044	5.726750770889615	5.333786729238171	4.0738240805954264	9.630645545734966	27.34715778338903	29.27376306584589	20.364802560252066	31.50483679092548	22.833640110902646	35.70601705507523	18.009600945244372	33.552382023354554	33.118539713661114	18.132598932403297	35.79842696012573	75.42056595215561	40.58526004174183	15.819365134536447	42.636194982478436	0	19.317463400566137	3.6840076252295453	18.315844949361523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.505468460378346	2.6505904818066823	4.191818212633712	3.0405683518538744	4.131005231449821	11.002791397888803	3.069784409171152	3.614397543914209	4.963178620948289	2.0260770798147174	2.219007977651599	3.1929841646817145	2.5365510094605144	3.3866010749141675	2.0757120943178267	2.5775099848431613
GPB:bin_000147	0	0	0	0	0	0	0	0	3.9353151497885768	0	3.965532142365568	0	0	0	3.8275070661028723	3.087190747966595	0	3.5814818489982616	0	6.608046554654665	3.659713130627675	0	0	0	0	0	0	0	0	0	82.68787191068061	18.388768497504856	121.09395756177038	3.925296168139638	61.125166849654455	147.06984798676086	48.52400874500251	107.52790430432097	63.65257500632188	59.51748840454919	96.88387264049781	152.68063775779672	46.61172765014868	65.86709004599768	84.08275102670555	9.817833787335111	47.099360769765084	36.199316916714416	8.870831959591174	18.55012851824703	0	0	0	0	3.918222062885915	0	0	0	0	0	7.170517946140771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.862480674248657	11.407971012173222	12.124344204835358	4.484022445079655	14.187646243522073	0	11.423207546565857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.96798087110724	25.31876686501903	8.365465562551416	7.720185527212898	7.941435371166459	10.31046039301296	9.964565454679313	14.887086396911721	7.141645353657248	8.296100919633682	0	26.624275384354384	4.853508404101061	0	0	0
GPB:bin_000148	0	0	0	0	0	0	0	0	3.3040351441805247	6.852341902930464	1.6905688185237033	4.191054973622532	9.22136717048635	17.296033770436996	2.4913885158225004	2.5454626092711767	143.5645005566618	0	2.2014581241350135	12.46626765937074	20.257997677827575	3.9210256678520135	1.588106656174056	0	87.65251339343082	11.081322660286189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.69082014080871	104.70512845298056	3.906469445009888	4.442775280349441	4.0741503089217135	0	14.089115925531274	0	0	2.314041410179576	0	0	0	0	4.140904237111773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.831300200489226	14.273684282349784	2.113040442418198
GPB:bin_000149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.536397884510559	1.2914122977685396	1.607473735225277	3.173725351112204	1.7324625260330342	3.749663724232712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
